0.000000 -1.155920 inf 0.027540 0.000008 
0.100000 -1.475048 4.581261 -0.071050 0.000262 
0.200000 -1.457036 1.232483 0.096121 0.000982 
0.300000 -1.422806 0.544597 -0.020920 0.000043 
0.400000 -1.419930 0.306352 0.029886 0.000074 
0.500000 -1.459406 0.171948 -0.026070 0.000091 
0.600000 -1.428123 0.125939 -0.078636 0.000785 
0.700000 -1.432765 0.094035 -0.105218 0.001346 
0.800000 -1.418438 0.071749 0.068484 0.000255 
0.900000 -1.417919 0.051694 -0.015089 0.000103 
1.000000 -1.416409 0.044972 0.040418 0.000307 
1.100000 -1.405210 0.037278 -0.014986 0.000231 
1.200000 -1.389120 0.030884 0.135242 0.001079 
1.300000 -1.356462 0.025845 -0.037366 0.000042 
1.400000 -1.335538 0.023454 0.045238 0.000453 
1.500000 -1.302449 0.017730 0.036891 0.000087 
1.600000 -1.287854 0.014889 0.025017 0.000245 
1.700000 -1.266154 0.012131 -0.085390 0.000308 
1.800000 -1.209401 0.011174 -0.022591 0.000266 
1.900000 -1.180370 0.008775 0.081045 0.000777 
2.000000 -1.154796 0.007497 -0.054279 0.000339 
2.100000 -1.113445 0.005673 0.013811 0.000046 
2.200000 -1.052742 0.004360 -0.007157 0.000157 
2.300000 -1.008073 0.002538 -0.012585 0.000115 
2.400000 -0.964352 0.002185 0.003238 0.000113 
2.500000 -0.945202 0.002215 0.006039 0.000072 
2.600000 -0.886030 0.001413 -0.010074 0.000076 
2.700000 -0.871476 0.001113 0.001093 0.000165 
2.800000 -0.831176 0.000791 -0.020136 0.000166 
2.900000 -0.797087 0.000604 -0.005900 0.000054 
3.000000 -0.759774 0.000334 -0.006263 0.000189 
3.100000 -0.738904 0.000381 0.020373 0.000070 
3.200000 -0.704316 0.000281 0.002005 0.000178 
3.300000 -0.691993 0.000309 0.042163 0.000234 
3.400000 -0.654017 0.000117 0.019580 0.000149 
3.500000 -0.635704 0.000103 -0.015628 0.000071 
3.600000 -0.613480 0.000111 0.016769 0.000116 
3.700000 -0.596102 0.000066 -0.005615 0.000082 
3.800000 -0.581332 0.000073 0.009434 0.000159 
3.900000 -0.569846 0.000051 0.021028 0.000073 
4.000000 -0.557900 0.000063 -0.023189 0.000246 
4.100000 -0.526975 0.000052 0.007469 0.000165 
4.200000 -0.513594 0.000044 -0.002007 0.000075 
4.300000 -0.513277 0.000026 -0.013101 0.000614 
4.400000 -0.506961 0.000027 0.011736 0.000513 
4.500000 -0.476100 0.000024 0.018538 0.000272 
4.600000 -0.458512 0.000012 0.004199 0.000194 
4.700000 -0.450598 0.000015 -0.003792 0.000340 
4.800000 -0.439717 0.000016 0.003443 0.000062 
4.900000 -0.435326 0.000015 0.004292 0.000241 
5.000000 -0.440245 0.000010 -0.008846 0.000107 
